# Plummer Sphere Model Random Initial Conditions - 10000 particles 
# 
#              position_x           position_y           position_z           velocity_x           velocity_y           velocity_z              masses    
             4.73241005e-02      -9.93597645e-01       1.01749444e-01      -1.77856790e+01       5.48392400e+00      -6.38621262e+01        9.42866034e-05
             4.41464533e-01       1.02509766e+00      -1.46439592e+00       4.53848404e+01      -3.06243616e+01      -4.62888464e+01        9.42866034e-05
             4.28758442e+00      -4.47875277e-01       1.55127847e+00      -2.32295498e+01       2.40342525e+01      -3.35999288e+01        9.42866034e-05
            -7.91921911e-01      -1.20010415e-01       9.86567583e-01      -3.18503897e+01       1.09385877e+02       2.47866149e+01        9.42866034e-05
             4.46377454e+00      -1.12849698e+00       6.01788719e-01      -3.31987644e+01      -6.61598877e+01       5.53430708e+01        9.42866034e-05
            -7.99330949e-02       1.26145898e-01      -6.00810277e-02      -1.65801548e+01      -9.88380998e+01      -1.66133560e+02        9.42866034e-05
             3.18628599e-01       6.41839101e-01       1.67953883e+00       2.06669391e+01       9.95285109e+01       5.97022440e+00        9.42866034e-05
            -7.54492516e-01       2.00177966e-01       1.96688431e-01      -7.01180031e+00      -3.75409312e+01      -3.20682225e+01        9.42866034e-05
             3.19222772e+00      -4.13309738e-01       2.63227791e+00       3.02898490e+01       5.96768556e+01      -2.12070478e+01        9.42866034e-05
             1.93236549e-01      -1.63633078e+00       5.18612154e-01       7.52315253e+01       2.26414162e+01      -3.04901683e+01        9.42866034e-05
            -1.97184127e-02       5.71578337e-01      -8.08730697e-01      -5.98963707e+01       8.76788317e+01       6.67262131e+00        9.42866034e-05
            -8.62836808e-01       2.04157651e-01       2.40894395e-01      -5.68004754e+01      -1.74704729e+01      -8.97564355e+01        9.42866034e-05
             1.85234256e+00       3.37407141e+00       1.05378323e+00       6.05028244e+01      -2.74707038e+00       1.07778279e+01        9.42866034e-05
            -6.99078323e-01      -1.77669173e-01       7.34796120e-01      -1.37014015e+01       1.48402380e+01      -2.76581191e+01        9.42866034e-05
            -3.55480749e-01      -4.99934095e-03       5.55315578e-01       1.17226128e+02      -4.76177032e+01      -7.54935045e+01        9.42866034e-05
            -9.77773714e-01       2.64950191e-01      -3.38318108e+00       4.71002261e+01       2.36195099e+01       6.44704646e+01        9.42866034e-05
            -3.00323912e+00      -1.39683230e+00      -7.24570767e-02       1.01714352e+01       2.09662796e+01      -3.56057387e+01        9.42866034e-05
            -1.13264196e+00      -8.56961115e-01      -2.39033703e-01      -4.61403328e+00      -7.82134429e+01      -3.36747601e+01        9.42866034e-05
            -2.40327256e-01      -4.42928645e-02       3.09806791e-01      -1.58831957e+02       1.96972715e+01      -1.77890697e+01        9.42866034e-05
            -9.46915342e-02      -1.21020370e-02      -2.57930893e-01      -1.39247050e+01       2.29394487e+01       2.40740875e+01        9.42866034e-05
            -1.03734525e+00       3.73216070e-01       3.15702157e+00       4.07895378e+01      -7.82428048e+01      -5.89199843e+01        9.42866034e-05
             1.91331871e+00       1.81157040e+00      -1.98730449e+00       3.84577073e+01       7.59069619e+01       2.12261801e+01        9.42866034e-05
            -2.56891855e-01      -4.08818367e-02      -4.97981746e-01      -1.64582938e+02      -1.50499933e+02      -7.06611756e+01        9.42866034e-05
             2.40695914e-01      -3.27674218e-01      -1.00881868e+00       1.42099881e+02      -1.01712700e+01      -2.88114760e+01        9.42866034e-05
            -9.95199699e-01      -6.77592858e-01      -2.18004135e-01       9.69527101e+01       2.82401055e+01       2.18093522e+01        9.42866034e-05
            -1.72565515e+00       8.95935941e-01       8.90043630e-01      -1.41418119e+01      -5.80492791e+01       1.16580181e+02        9.42866034e-05
             3.69644115e-01       3.61241155e-01      -5.82172526e-01       4.65163205e+01      -1.00460201e+02      -3.04236350e+01        9.42866034e-05
             4.56924867e-01       9.12439460e-01      -1.86631863e-01       1.65367913e+01       1.11352128e+02      -2.26367692e+01        9.42866034e-05
             7.97710040e-01       8.94426512e-01       5.41207229e-01      -7.60823365e-01      -7.88937605e+01      -1.83444676e+01        9.42866034e-05
            -9.75967534e-01      -1.68894326e-01      -1.90578711e-01       1.21215979e+01      -9.67287610e+01      -7.94789307e+01        9.42866034e-05
            -4.15259026e-01       3.48384893e-01      -2.05388975e-01       2.66553301e+01       5.63324891e+01       7.55493743e+01        9.42866034e-05
            -3.37186434e-01      -2.08399933e-02      -4.43480579e-01      -1.02556092e+02      -1.30049672e+02       4.18977846e+01        9.42866034e-05
            -3.38403866e-01       4.20988767e+00      -2.28735513e+00      -2.47294049e+01      -2.51641781e+01      -3.94763244e+01        9.42866034e-05
            -7.94231830e-02      -1.38134647e+00      -6.34165080e-01      -7.52709372e+01       6.15073027e+01      -3.56607612e+01        9.42866034e-05
             2.49176667e+00       2.16494412e-01       3.79246918e-01       3.82738569e+01      -1.72231693e+01      -4.13115774e+01        9.42866034e-05
            -6.47540103e-01      -9.16516670e-01       8.31155936e-01       1.31724022e+01      -4.56108828e+01      -5.46533443e+00        9.42866034e-05
            -4.85592525e-01       5.94580237e-02      -9.76157289e-01      -5.29844817e+01      -8.05617411e+01       1.69087241e+00        9.42866034e-05
             2.10849563e-01      -1.04202867e+00      -5.43190166e-01       2.52332027e+00       2.84418122e+01      -4.77754679e+01        9.42866034e-05
            -3.86511225e-01       1.60606564e-01      -3.93636638e-01       5.32915159e+01      -2.94749272e+01       1.25517916e+02        9.42866034e-05
            -3.69151215e-01       1.18472845e-01       1.74661806e-01      -1.41966174e+02      -7.14329670e+01      -6.73853813e+01        9.42866034e-05
             2.62314805e+00       1.11722174e+00       1.05100110e+00      -2.80137832e+01      -7.68623503e+00      -4.37407440e+01        9.42866034e-05
            -1.27999113e-01      -8.27416915e-02      -9.57732796e-01       9.13258527e+01       1.44077196e+01       4.08739914e+00        9.42866034e-05
            -4.60457891e-01      -2.57441949e+00      -3.35455409e+00      -1.85255188e+01      -9.74379425e+01       2.48053111e+01        9.42866034e-05
            -2.06627418e+00      -2.22917958e+00       5.85305371e-01      -2.61432035e+01       2.33049287e+01       3.79526268e-01        9.42866034e-05
             5.36691836e-01       1.79657051e-01      -9.40273482e-02      -1.02745297e+02      -4.79131343e+00       6.54950168e+01        9.42866034e-05
            -1.02729486e+00       3.28862499e-01      -1.01806000e+00       1.19026850e+02       7.20865360e+01       4.57455079e+01        9.42866034e-05
             2.48420028e-01       1.20606353e+00      -1.14866283e+00      -7.49137663e+01       2.97085590e+01      -3.07159563e+01        9.42866034e-05
            -8.94374097e-01       1.33841442e+00       6.25995583e-01      -8.68321141e+01      -1.04964648e+01      -7.14023265e+01        9.42866034e-05
            -4.96665027e-01      -2.07421343e-01       5.32598535e-02       6.46919994e+00       6.87020751e+01       1.06261942e+02        9.42866034e-05
            -5.50657112e-01      -3.30375999e-01       1.91275861e-01       4.15794517e+00       7.03073049e+01       1.23789330e+02        9.42866034e-05
             4.71041206e-01       3.66446393e-01      -2.26909250e-01       4.63741634e+01       8.84240331e+00       4.81820483e+01        9.42866034e-05
            -7.18229203e-01       5.15514622e-01      -1.10923096e+00      -1.61070536e+02      -2.46551523e+01       1.27540968e+00        9.42866034e-05
             4.60014094e-01      -8.09379120e-02       8.18423045e-01      -4.16637290e+01      -6.59408991e+01      -1.51403775e+02        9.42866034e-05
            -8.31354563e-01       4.11741891e-01       2.12626919e-01      -5.80692998e+01       1.62517497e+02       3.48136191e+00        9.42866034e-05
             3.97722524e+00      -1.15063925e+00      -2.26042398e+00       6.47929607e+00      -4.47473752e+01      -5.05416975e+01        9.42866034e-05
            -2.97434357e-01       2.14351782e-01      -6.86710595e-02       8.50434360e+01       6.25787801e+01      -5.90735961e+01        9.42866034e-05
            -1.18201484e-01       5.59267131e-01      -1.69856194e-02       8.27608606e+01      -3.95400422e+01      -1.17307720e+02        9.42866034e-05
            -8.16226316e-02      -2.09919593e-01      -5.06425132e-01      -4.39586442e+01      -1.54925590e+02      -1.78092736e+02        9.42866034e-05
            -1.20048006e+00      -1.19409265e+00      -1.29334993e+00      -2.63351630e+01       5.31442226e+01      -6.02032450e+01        9.42866034e-05
            -4.84891061e-01       4.47122642e-01      -8.84755478e-01       2.67645324e+01      -1.68834414e+02      -3.56870003e+01        9.42866034e-05
             6.63796874e-01       6.01010321e-01      -1.13392952e+00       1.11260207e+01       4.81474944e+01       2.93968576e+01        9.42866034e-05
            -2.40456112e+00       1.23808764e+00      -6.10281602e-01       1.13360885e+00      -8.12285817e+00      -2.69966513e+00        9.42866034e-05
            -1.13771310e+00      -5.40686703e-02       1.13070018e+00       1.79970572e+01       7.43603588e+01       4.64059328e+01        9.42866034e-05
            -2.93127531e-01       8.76325100e-01       1.16298765e+00      -1.42804173e+02      -9.93796951e+01      -6.41838234e+01        9.42866034e-05
            -1.00702399e+00       6.45780522e-01       1.27195161e+00      -1.04930571e+02      -8.57669004e+01      -1.26255975e+01        9.42866034e-05
             1.39558010e-01      -1.15104640e+00       1.59255299e-01       6.82007712e+01       1.18979041e+02       1.12273084e+02        9.42866034e-05
             4.50801166e-01      -6.18106686e-01      -7.23867245e-01      -1.27548582e+02       6.17282615e+01      -7.33375800e+00        9.42866034e-05
             8.10839461e-01       1.73106144e+00       2.30883659e-01       8.29921436e+01      -1.32187842e+01       3.27632312e+01        9.42866034e-05
            -2.00824349e-02       4.78468032e-01       1.04111010e+00      -3.82093094e+01      -1.08151599e+02      -4.92083491e+01        9.42866034e-05
             3.79701292e-01       1.76694628e+00      -7.28561954e-01      -8.79458261e+01      -1.00163308e+02       1.78751638e+01        9.42866034e-05
            -8.55841384e-01      -9.14568717e-01       1.31077419e+00       1.17060354e+02       1.25921405e+01      -5.01489875e+01        9.42866034e-05
             1.35294992e+00       2.44400558e+00       1.84540098e+00      -2.03925849e+01       1.12624516e+01       1.56148591e+01        9.42866034e-05
             9.73563025e-02      -3.58291085e-02      -1.05414615e+00       2.78227981e+01      -8.13339175e+01      -5.55207146e+01        9.42866034e-05
            -2.96875531e-02       8.89207531e-02       6.58188568e-01      -1.87196544e+02       7.63017564e+01       8.10409925e+00        9.42866034e-05
             4.87644360e-01      -2.39383693e-01      -1.99496666e-01      -7.70400698e+01      -2.32756485e+00       7.25387602e+01        9.42866034e-05
            -3.76278496e-01      -1.79715572e-01      -1.88190489e-01      -1.98197510e+01       4.62281661e+01       2.78373848e+01        9.42866034e-05
            -1.95795916e-01       6.98244262e-01       5.46211317e-01       6.72810924e+01      -1.43768979e+01       1.41195297e+02        9.42866034e-05
             1.85934840e-01      -2.47257155e+00       7.67209610e-02      -6.88484199e+00      -9.06516558e+01      -2.37744788e+01        9.42866034e-05
            -3.62601839e-02       3.04969506e-01       1.16173580e-02      -6.41604462e+00      -4.83676385e+01      -2.18493193e+01        9.42866034e-05
            -2.29024734e+00       1.11631244e+00       2.87739639e-01      -1.39966306e+01       1.00656505e+02       4.01924649e+01        9.42866034e-05
             1.16913742e+00       1.59968812e-01      -2.75978683e+00      -8.93642125e+00       3.50946590e+01      -1.90727134e+00        9.42866034e-05
            -1.59584002e+00      -1.71699908e+00       1.22072108e+00       1.97481849e+01       4.42145231e+01       2.46246129e+01        9.42866034e-05
             3.04858523e+00      -6.73174800e-01       6.15411404e-01       4.52024805e+01       1.52712696e+01       3.44946798e+01        9.42866034e-05
